time,cpu
2018/4/2 9:29,2.09E-01
2018/4/2 9:29,2.09E-01
2018/4/2 9:29,2.09E-01
2018/4/2 9:29,2.09E-01
2018/4/2 9:29,2.09E-01
2018/4/2 9:29,2.09E-01
2018/4/2 9:29,2.09E-01
2018/4/2 9:29,2.09E-01
2018/4/2 9:29,2.09E-01
2018/4/2 9:29,2.09E-01
2018/4/2 9:29,2.09E-01
2018/4/2 9:30,2.05E-01
2018/4/2 9:30,2.05E-01
2018/4/2 9:30,2.05E-01
2018/4/2 9:30,2.05E-01
2018/4/2 9:30,2.05E-01
2018/4/2 9:30,2.05E-01
2018/4/2 9:30,2.05E-01
2018/4/2 9:30,2.05E-01
2018/4/2 9:30,2.09E-01
2018/4/2 9:30,2.09E-01
2018/4/2 9:30,2.09E-01
2018/4/2 9:30,2.09E-01
2018/4/2 9:30,2.09E-01
2018/4/2 9:30,2.09E-01
2018/4/2 9:30,2.09E-01
2018/4/2 9:30,2.09E-01
2018/4/2 9:30,2.09E-01
2018/4/2 9:31,2.09E-01
2018/4/2 9:31,2.09E-01
2018/4/2 9:31,2.09E-01
2018/4/2 9:31,2.09E-01
2018/4/2 9:31,2.09E-01
2018/4/2 9:31,2.09E-01
2018/4/2 9:31,2.09E-01
2018/4/2 9:31,2.09E-01
2018/4/2 9:31,2.09E-01
2018/4/2 9:31,2.09E-01
2018/4/2 9:31,2.09E-01
2018/4/2 9:31,2.09E-01
2018/4/2 9:31,2.09E-01
2018/4/2 9:31,2.09E-01
2018/4/2 9:31,2.09E-01
2018/4/2 9:31,2.09E-01
2018/4/2 9:32,2.09E-01
2018/4/2 9:32,2.13E-01
2018/4/2 9:32,2.09E-01
2018/4/2 9:32,2.09E-01
2018/4/2 9:32,2.09E-01
2018/4/2 9:32,2.09E-01
2018/4/2 9:32,2.09E-01
2018/4/2 9:32,2.09E-01
2018/4/2 9:32,2.09E-01
2018/4/2 9:32,2.09E-01
2018/4/2 9:32,2.09E-01
2018/4/2 9:32,2.09E-01
2018/4/2 9:32,2.09E-01
2018/4/2 9:32,2.09E-01
2018/4/2 9:32,2.09E-01
2018/4/2 9:32,2.17E-01
2018/4/2 9:32,2.91E-01
2018/4/2 9:33,3.29E-01
2018/4/2 9:33,3.65E-01
2018/4/2 9:33,4.03E-01
2018/4/2 9:33,4.36E-01
2018/4/2 9:33,4.56E-01
2018/4/2 9:33,4.81E-01
2018/4/2 9:33,4.82E-01
2018/4/2 9:33,4.53E-01
2018/4/2 9:33,3.84E-01
2018/4/2 9:33,2.80E-01
2018/4/2 9:33,2.03E-01
2018/4/2 9:33,1.00E-01
2018/4/2 9:33,3.50E-02
2018/4/2 9:33,6.51E-02
2018/4/2 9:33,1.93E-01
2018/4/2 9:33,2.62E-01
2018/4/2 9:34,2.98E-01
2018/4/2 9:34,3.73E-01
2018/4/2 9:34,4.52E-01
2018/4/2 9:34,5.76E-01
2018/4/2 9:34,8.51E-01
2018/4/2 9:34,8.03E-01
2018/4/2 9:34,8.26E-01
2018/4/2 9:34,1.82E-01
2018/4/2 9:34,3.84E-01
2018/4/2 9:34,4.12E-01
2018/4/2 9:34,4.75E-01
2018/4/2 9:34,4.85E-01
2018/4/2 9:34,4.61E-01
2018/4/2 9:34,2.81E-01
2018/4/2 9:34,2.53E-01
2018/4/2 9:34,2.44E-01
2018/4/2 9:34,2.77E-01
2018/4/2 9:35,3.83E-01
2018/4/2 9:35,4.15E-01
2018/4/2 9:35,4.29E-01
2018/4/2 9:35,4.19E-01
2018/4/2 9:35,4.19E-01
2018/4/2 9:35,4.33E-01
2018/4/2 9:35,4.15E-01
2018/4/2 9:35,4.11E-01
2018/4/2 9:35,4.11E-01
2018/4/2 9:35,4.11E-01
2018/4/2 9:35,4.11E-01
2018/4/2 9:35,4.11E-01
2018/4/2 9:35,4.19E-01
