time,cpu
2018/4/2 9:43,4.98E-02
2018/4/2 9:43,5.32E-02
2018/4/2 9:43,5.23E-02
2018/4/2 9:43,5.23E-02
2018/4/2 9:43,5.32E-02
2018/4/2 9:43,4.64E-02
2018/4/2 9:43,5.58E-02
2018/4/2 9:43,5.93E-02
2018/4/2 9:43,5.23E-02
2018/4/2 9:43,4.98E-02
2018/4/2 9:43,5.58E-02
2018/4/2 9:43,5.67E-02
2018/4/2 9:43,4.73E-02
2018/4/2 9:43,4.64E-02
2018/4/2 9:44,5.15E-02
2018/4/2 9:44,4.64E-02
2018/4/2 9:44,4.64E-02
2018/4/2 9:44,4.64E-02
2018/4/2 9:44,5.93E-02
2018/4/2 9:44,4.64E-02
2018/4/2 9:44,4.98E-02
2018/4/2 9:44,5.58E-02
2018/4/2 9:44,1.25E-01
2018/4/2 9:44,5.93E-02
2018/4/2 9:44,4.98E-02
